transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,hour,day,is_fraud
TXN-44F6581B6000,USR0018,4771.0,2024-01-10 00:26:05.631908,33,20,3,143,2,2,138798.97,success,1288,0,2,0
TXN-E90C9FC999D9,USR0041,826.539872233374,2024-01-26 22:23:13.000000,39,23,8,131,2,2,132361.23,success,967,22,4,0
TXN-F971B434E367,USR0035,8632.83,2024-03-01 11:49:48.000000,29,19,1,197,1,3,97126.89,success,836,11,4,0
TXN-844294C837E5,USR0033,1462.44,2024-02-19 12:15:07.342296,0,15,4,196,1,2,169577.58,success,332,12,0,0
TXN-BEB7632A0EB0,USR0019,397.4003778039689,2024-06-28 00:00:00.000000,1,0,1,128,0,1,145499.17,pending,543,0,4,0
TXN-9583B2ABBE1B,USR0043,274.36,2024-06-25 07:57:20.335424,18,14,2,105,2,2,120045.77,success,236,7,1,0
TXN-5F021DD68A8B,USR0060,5244.681212665962,2024-02-09 04:10:32.992741,50,32,2,184,0,2,0.0,success,749,4,4,0
TXN-7EA27744AF88,USR0063,2719.124599417787,2024-03-13 17:54:00.000000,12,22,9,223,1,0,114830.11,success,66,17,2,0
TXN-4E0F74AD72CD,USR0056,2146.0,2024-01-16 00:00:00.000000,61,18,3,151,0,1,158270.09,failed,984,0,1,1
TXN-D80C2F6C60E1,USR0014,1230.3092259466325,2024-05-05 00:18:16.727971,56,1,2,109,0,1,25473.64,success,262,0,6,0
TXN-332807975E3E,USR0035,7462.618957112537,2024-03-01 17:00:46.000000,27,18,9,197,2,3,97126.89,failed,826,17,4,1
TXN-1907747D903D,USR0075,3389.7024306896674,2024-03-31 22:53:38.000000,13,1,8,199,1,0,172393.66,success,1003,22,6,0
TXN-A4DAAE132EC2,USR0012,2042.0417910356555,2024-04-03 10:03:16.560107,68,42,4,39,0,2,7699.13,failed,344,10,2,1
TXN-0CB47B28AF7F,USR0035,11325.979607541401,2024-02-29 01:17:06.386548,23,19,12,197,1,3,105759.72,success,832,1,3,0
TXN-FCEAEB64469F,USR0073,7615.78,2024-03-21 15:54:37.000000,2,5,3,33,0,0,0.0,success,1290,15,3,0
TXN-9450E17175B4,USR0016,1981.5618,2024-03-18 04:19:53.084010,60,29,10,172,0,3,11632.25,success,383,4,0,0
TXN-95196554B458,USR0033,3.22,2024-05-23 14:01:00.000000,1,12,12,223,1,0,151131.21,success,328,14,3,0
TXN-E5CA21010408,USR0006,3797.07,2024-06-08 21:25:38.452138,50,34,4,51,0,0,68661.03,success,869,21,5,0
TXN-7706A0667D39,USR0079,6927.576793695471,2024-04-13 00:00:00.000000,62,39,2,72,2,3,102317.74,pending,116,0,5,0
TXN-042A9762C8B4,USR0034,9771.291651618714,2024-06-06 15:29:33.000000,43,26,8,108,2,2,109804.29,failed,224,15,3,1
TXN-8A9DA0E19586,USR0064,7394.037078058424,2024-02-14 00:00:00.000000,45,25,8,86,2,0,168737.8,success,249,0,2,0
TXN-E3E5E836A4DD,USR0066,1976.3004836857558,2024-01-30 12:41:34.000000,27,38,4,110,0,0,97926.79,success,643,12,1,0
TXN-264C994E713A,USR0045,3744.173982117353,2024-01-14 19:38:27.585088,0,1,2,136,0,2,123761.34,success,627,19,6,0
TXN-B7095E9DF804,USR0005,7584.957037271415,2024-03-05 08:48:30.316520,27,19,12,130,1,3,31377.35,success,1216,8,1,0
TXN-A64F021AFE72,USR0064,12791.36,2024-03-25 02:43:22.000000,10,34,9,36,2,1,125305.72,failed,246,2,0,1
TXN-A5BB6BF0F538,USR0054,0.0,2024-04-24 20:13:22.000000,7,5,3,118,2,4,0.0,success,608,20,2,0
TXN-E470368A6649,USR0036,28550.31,2024-02-18 04:28:19.000000,59,22,5,53,2,3,51745.08,success,809,4,6,0
TXN-5E5387728FC5,USR0067,10463.0,2024-06-23 19:29:43.000000,8,6,3,52,2,3,85496.9,success,1276,19,6,0
TXN-63B4E2635D51,USR0033,3690.73,2024-02-21 23:52:44.047269,50,32,5,196,2,2,163766.83,success,338,23,2,0
TXN-E9B037D24E31,USR0079,10388.4662,2024-04-07 00:54:51.426591,29,38,8,120,2,3,128748.41,success,1290,0,6,0
TXN-7D5F25EDF3E8,USR0049,585.6571611473245,2024-04-21 15:51:37.000000,41,31,6,147,2,1,68075.37,success,485,15,6,0
TXN-C2B47EDA85FF,USR0064,7916.909164972403,2024-03-06 06:28:27.000000,34,22,7,36,2,1,139558.7,failed,245,6,2,1
TXN-9146FEB8BC00,USR0037,5784.14170697112,2024-02-24 08:11:34.397018,66,41,10,95,2,1,35593.02,success,1290,8,5,0
TXN-7BF9D5DAB0B6,USR0049,475.04,2024-04-18 00:00:00.000000,45,10,1,147,0,1,70043.53,failed,488,0,3,1
TXN-89DBFB8B4852,USR0047,1733.9677012926172,2024-06-07 00:13:49.000000,31,20,1,98,2,1,44367.38,success,419,0,4,0
TXN-DD64661B1A12,USR0073,7239.446143907431,2024-05-10 18:34:57.000000,57,7,12,33,0,0,68661.03,success,1048,18,4,0
TXN-4D7860BCF65F,USR0002,17399.39,2024-05-18 11:15:59.000000,31,20,1,93,1,2,79303.82,success,990,11,5,0
TXN-9F07226DEF04,USR0073,6147.0,2024-03-21 15:53:00.000000,57,22,3,71,2,0,0.0,success,1047,15,3,0
TXN-3689653844DE,USR0069,575.0647749195293,2024-03-05 05:08:17.000000,39,24,3,117,0,3,109952.29,success,916,5,1,0
TXN-F7FE4297409F,USR0071,2417.386313941698,2024-03-13 11:24:31.000000,62,39,4,84,1,3,57798.78,success,585,11,2,0
TXN-458DFFE79A32,USR0061,2341.175013962393,2024-04-06 04:18:21.856370,56,3,3,153,1,0,125588.79,success,96,4,5,0
TXN-CF2B0A0953A7,USR0029,3918.33,2024-03-03 04:45:18.000000,27,38,6,4,1,0,11284.29,success,1282,4,6,0
TXN-C650D22B5976,USR0014,1162.6334235619104,2024-05-09 13:35:04.596091,34,11,5,73,0,1,23006.34,success,259,13,3,0
TXN-0C0D8FB7BB31,USR0052,2229.543429848337,2024-03-09 23:34:45.935361,16,36,3,68,1,1,147754.12,success,402,23,5,0
TXN-BEC372606729,USR0062,3538.8,2024-02-12 10:57:15.000000,50,32,3,90,0,4,120253.34,success,1290,10,0,0
TXN-F97C1E654BA9,USR0073,0.0,2024-05-02 05:53:47.432436,57,5,8,33,0,0,82392.47,success,1063,5,3,0
TXN-C0AAC9E91567,USR0051,511.92,2024-05-31 11:21:23.308588,31,39,3,163,2,0,72012.48,success,889,11,4,0
TXN-893B233D406D,USR0073,5067.0,2024-04-30 06:14:00.000000,57,3,5,71,0,3,86537.92,success,1044,6,1,0
TXN-E1612F5B2354,USR0080,5789.087285280761,2024-03-26 09:36:34.537624,4,23,7,58,2,0,75580.5,success,793,9,1,0
TXN-A3855DF9C79B,USR0049,574.71,2024-04-19 07:47:37.753371,45,25,6,147,0,1,68661.03,success,487,7,4,0
TXN-63B8563296BD,USR0017,5558.8268,2024-03-19 04:21:49.000000,63,7,2,159,0,2,75646.11,success,453,4,1,0
TXN-88CAA3FD75C9,USR0050,1514.568539901552,2024-06-10 12:27:38.011877,31,43,6,165,2,2,112862.27,success,770,12,0,0
TXN-B4FE7ABC83CA,USR0023,13196.83,2024-02-15 15:17:00.000000,37,24,8,137,0,0,0.0,success,570,15,3,0
TXN-A5C9C6628F7B,USR0006,1864.1412269996922,2024-06-09 00:44:55.051711,69,44,8,51,0,3,68661.03,success,870,0,6,0
TXN-5EB00D4EB8FD,USR0054,5253.88,2024-04-22 00:24:17.000000,57,5,12,134,2,1,0.0,pending,607,0,0,0
TXN-DD6B2C3C02CA,USR0018,8192.82962605025,2024-01-22 01:37:26.000000,31,21,4,223,0,2,68966.39,success,129,1,0,0
TXN-C10D1C9A2CBA,USR0073,7810.966254685571,2024-05-12 10:20:07.000000,37,29,10,33,0,0,24685.49,success,1057,10,6,0
TXN-9F57890A9D11,USR0029,2381.0950581918473,2024-03-15 15:37:32.816549,56,41,5,133,1,4,22359.21,success,584,15,4,0
TXN-8E7954B750EE,USR0070,7181.15,2024-04-09 23:48:02.878065,11,19,2,61,1,3,119835.81,success,924,23,1,0
TXN-DEB3FF642DA6,USR0058,5232.0,2024-06-20 04:58:00.000000,34,11,6,129,1,2,120269.45,success,713,4,3,0
TXN-5D9CF3A52A4F,USR0056,1925.837443868832,2024-04-12 00:58:10.000000,29,17,12,200,1,1,180400.67,success,979,0,4,0
TXN-12A1FEFF0726,USR0072,8611.4927,2024-03-06 09:36:57.000000,62,39,2,223,0,3,31453.93,success,1290,9,2,0
TXN-9980C654282C,USR0024,5037.352854793964,2024-05-22 01:44:42.000000,10,35,1,85,1,1,157735.76,success,1290,1,2,0
TXN-3C0B0AC85D7C,USR0039,0.0,2024-01-20 09:39:06.000000,31,39,1,204,1,2,89525.36,success,431,9,5,0
TXN-B8E17D0CE0B8,USR0015,6219.286375529906,2024-03-26 17:22:00.000000,66,1,3,138,1,0,21109.45,success,528,17,1,0
TXN-A61428B5EBB3,USR0068,1360.0,2024-01-08 11:53:33.804506,27,38,1,193,1,0,6901.31,success,48,11,0,0
TXN-6CEAD4C2D5C6,USR0066,1504.08,2024-01-19 22:38:10.000000,33,36,8,70,0,1,118025.61,success,648,22,4,0
TXN-C1E09DDBF0AE,USR0020,6724.102315511705,2024-04-03 20:44:31.000000,31,39,1,49,1,1,94917.96,pending,1226,20,2,0
TXN-5E210DA68E99,USR0075,2668.16,2024-04-30 13:10:55.000000,16,10,12,199,1,0,130466.15,success,1001,13,1,0
TXN-46E65695F8B9,USR0003,574.0,2024-05-06 10:01:24.955122,37,24,10,111,0,3,42691.97,success,179,10,0,0
TXN-9373BC237CF8,USR0013,6669.41,2024-06-01 04:06:01.000000,66,24,4,40,2,3,39624.53,success,719,4,5,0
TXN-7E6EA8D8E3C9,USR0027,3297.95,2024-05-08 19:14:12.329669,66,24,7,191,1,2,46117.49,failed,445,19,2,1
TXN-68A211D4BFB1,USR0051,416.1615098789087,2024-05-29 06:40:53.677114,62,21,8,152,2,0,73310.21,success,883,6,2,0
TXN-C57A2DB90514,USR0010,7639.19,2024-06-20 04:43:49.000000,45,27,2,178,0,0,95592.08,success,476,4,3,0
TXN-963CF8F0C18B,USR0017,4675.110665179814,2024-03-19 01:16:00.336229,12,11,6,141,0,2,81204.94,success,451,1,1,0
TXN-C1103B8184FB,USR0054,11286.84,2024-04-24 20:13:09.000000,57,2,3,118,2,3,0.0,success,614,20,2,0
TXN-BE28195F6D89,USR0033,3478.0,2024-02-07 02:40:27.000000,0,34,12,104,1,2,181558.38,success,334,2,2,0
TXN-8E8232DA61B9,USR0050,5647.102512585413,2024-06-29 02:52:34.000000,33,20,1,165,0,2,44100.69,success,777,2,5,0
TXN-7261CF8D9B04,USR0007,890.322949287967,2024-03-11 19:31:40.822172,12,40,12,158,0,2,61576.71,failed,1290,19,0,1
TXN-2A3E98C6C62E,USR0055,2645.7733,2024-04-04 05:11:00.000000,23,38,12,57,1,3,136885.6,success,656,5,3,0
TXN-39EF03397DDF,USR0003,328.9747229944098,2024-05-12 05:19:48.000000,37,12,10,82,1,1,41177.4,success,169,5,6,0
TXN-C55518CFF563,USR0077,2299.0,2024-02-20 23:29:28.000000,43,4,6,78,0,4,84628.36,success,1248,23,1,0
TXN-95039B52D28E,USR0054,8512.231011368624,2024-04-24 06:08:03.000000,4,26,6,134,2,4,0.0,success,611,6,2,0
TXN-E0FE3DB41A5A,USR0020,8869.45,2024-03-29 00:16:22.000000,62,20,9,49,1,3,115464.32,success,1231,0,4,0
TXN-08F1C534BE9D,USR0022,1397.0,2024-02-19 15:47:25.000000,11,4,2,87,1,0,71920.72,success,1289,15,0,0
TXN-5C8E807D551C,USR0051,363.7445806219707,2024-05-11 14:11:00.000000,33,39,3,46,2,3,76633.37,success,896,14,5,0
TXN-11E6A9EEC9EB,USR0011,1628.59,2024-03-29 16:52:42.075640,57,5,9,37,0,0,6034.81,success,1189,16,4,0
TXN-4958DA0CA823,USR0055,2951.611875938244,2024-03-31 18:48:10.000000,23,17,12,57,1,1,139531.37,success,664,18,6,0
TXN-7B144EAB5957,USR0078,8077.111454004933,2024-01-15 09:23:06.000000,11,28,8,180,2,3,55152.36,success,1290,9,0,0
TXN-80D279A02A07,USR0077,1574.9536024906256,2024-03-02 07:27:01.000000,68,4,12,162,0,2,74816.81,success,1251,7,5,0
TXN-B5774156BCA5,USR0071,6995.58,2024-03-12 15:33:00.000000,37,41,1,84,1,3,60216.17,success,590,15,1,0
TXN-F3B15ABBB668,USR0067,45187.66,2024-01-18 04:46:47.000000,31,39,1,52,0,4,95960.18,success,1152,4,3,0
TXN-DA41C967A05B,USR0028,2629.28,2024-01-28 10:39:23.000000,68,8,3,66,0,3,143111.4,success,1023,10,6,0
TXN-7B37ABC993C0,USR0034,25834.13,2024-03-26 08:40:36.000000,28,4,1,10,2,1,102083.63,success,16,8,1,0
TXN-AC98EEA68875,USR0054,4459.449445668004,2024-02-03 22:03:10.000000,48,30,10,102,0,1,0.0,success,1289,22,5,0
TXN-32E3CFA0818C,USR0062,4903.05065013056,2024-02-09 10:50:04.000000,54,31,9,90,0,0,129457.51,success,1142,10,4,0
TXN-A5F95AF3B9F3,USR0076,4674.8373740171155,2024-05-14 10:24:33.000000,5,0,1,116,0,0,0.0,success,202,10,1,0
TXN-B35E49B59AC7,USR0023,7755.3,2024-01-31 14:20:12.718921,39,24,8,137,1,1,0.0,success,571,14,2,0
TXN-3BFA6D93CACE,USR0050,5768.506536463789,2024-06-23 14:08:26.682724,3,12,10,165,2,3,55431.19,success,778,14,6,0
TXN-244F0D0EF9C4,USR0038,10216.883989011401,2024-03-17 00:00:00.000000,39,24,3,175,1,4,0.0,success,269,0,6,0
TXN-05BB90D3EF9E,USR0032,1956.3860907447306,2024-04-04 04:52:48.000000,20,15,12,54,2,0,37794.39,success,937,4,3,0
TXN-A391B564A4EF,USR0010,6097.389958146254,2024-06-17 07:42:36.888152,13,25,12,178,0,0,113927.06,success,473,7,0,0
TXN-BAF6EFD0B468,USR0042,1995.18,2024-05-22 18:23:00.000000,51,31,5,201,2,1,62999.63,success,1166,18,2,0
TXN-CDA93BE35081,USR0078,9238.367029007419,2024-02-03 07:59:36.000000,4,43,3,180,1,2,0.0,success,500,7,5,0
TXN-03E7EEDDD2C2,USR0028,2648.1289180317663,2024-03-30 15:22:51.000000,46,4,12,66,0,2,150681.15,success,1024,15,5,0
TXN-51C6DC85A52D,USR0048,2923.508551837178,2024-02-06 10:34:55.785602,16,10,3,183,0,2,18136.44,success,72,10,1,0
TXN-56039A1DEE56,USR0015,5744.0,2024-04-09 15:55:40.605503,39,24,9,138,1,3,0.0,success,526,15,1,0
TXN-2530BDE1F5C5,USR0009,2856.09,2024-02-03 02:42:06.646903,12,43,7,156,2,1,123246.3,success,1204,2,5,0
TXN-7BC6D9DEA0B5,USR0016,1791.7363991797379,2024-03-20 00:00:00.000000,18,13,6,188,0,3,8185.59,success,375,0,2,0
TXN-FD97B26A7F87,USR0001,0.0,2024-05-02 22:03:38.523540,18,34,6,177,0,2,50938.46,pending,841,22,3,0
TXN-9E359E7A0056,USR0015,2297.721641848547,2024-03-24 23:28:57.898033,39,23,12,138,1,3,27328.74,failed,517,23,6,1
TXN-70582FD44F05,USR0052,3521.386543742541,2024-02-26 09:07:41.000000,45,10,6,67,1,1,171036.06,success,391,9,0,0
TXN-790C89733033,USR0068,961.2019558936161,2024-01-28 01:56:28.669088,61,38,1,193,0,3,0.0,success,30,1,6,0
TXN-C92985D85726,USR0079,5333.4146577427655,2024-04-11 14:58:00.000000,33,37,3,120,2,0,120224.78,pending,108,14,3,0
TXN-2F85B07BD9F9,USR0045,13329.46,2024-06-06 11:06:24.000000,59,0,5,223,0,3,82740.55,success,5,11,3,0
TXN-45561D818904,USR0061,1931.5782454262367,2024-04-29 01:16:59.000000,23,38,4,153,0,4,95784.72,pending,84,1,0,0
TXN-6653F5917D61,USR0073,4496.262645621752,2024-05-06 22:51:57.092662,57,2,1,71,0,0,70918.69,success,1062,22,0,0
TXN-1A12FB908CEA,USR0047,533.42,2024-06-17 05:03:57.000000,31,21,1,101,0,1,37169.21,success,408,5,0,0
TXN-E3FAF86B63B2,USR0051,195.31353927617914,2024-06-03 11:39:14.000000,31,21,9,163,2,0,70671.84,success,893,11,0,0
TXN-424844877701,USR0074,1678106.56,2024-02-12 17:30:30.000000,62,39,7,223,0,2,68661.03,success,1095,17,0,0
TXN-11C7A4DF9430,USR0044,3715.0,2024-03-06 21:23:26.000000,31,21,1,164,0,3,183270.12,success,1090,21,2,0
TXN-E1BEB6A96791,USR0065,2396.66,2024-04-08 18:19:24.697736,43,4,6,157,2,0,0.0,success,160,18,0,0
TXN-AFBE155A5ED3,USR0054,8365.22,2024-04-19 21:41:49.000000,3,2,6,102,0,1,0.0,success,1290,21,4,0
TXN-61BB32B5A8C8,USR0012,1002.9696506387095,2024-04-07 08:07:08.000000,68,26,7,187,2,3,1768.9,success,350,8,6,0
TXN-25927135D451,USR0025,9593.88,2024-04-14 16:27:00.000000,63,9,2,202,0,0,7389.61,success,1116,16,6,0
TXN-B5799422E7D2,USR0003,7.78,2024-04-28 21:09:15.000000,37,41,5,26,1,0,35565.74,success,167,21,6,0
TXN-208AD2DC9E9F,USR0015,2618.0,2024-03-30 02:02:57.650270,37,41,9,138,1,3,15749.17,success,525,2,5,0
TXN-E145E391D7D8,USR0014,1257.2167391648923,2024-05-12 14:55:35.109523,1,1,4,122,0,1,19385.58,success,263,14,6,0
TXN-5FF777A6B058,USR0039,10010.69,2024-01-20 15:27:45.370059,31,39,6,204,2,0,74050.93,success,428,15,5,0
TXN-A616A0ED243A,USR0050,11392.0,2024-06-14 08:58:35.000000,31,36,5,32,0,2,94606.55,success,776,8,4,0
TXN-39BF18B96377,USR0040,4408.562587633807,2024-03-23 09:44:49.000000,47,15,8,44,0,0,46456.2,success,295,9,5,0
TXN-9704C7FCA7DE,USR0005,15219.805688464945,2024-03-09 13:39:47.790392,23,18,7,130,0,2,8306.59,success,1217,13,5,0
TXN-A3CD76BCB7E8,USR0006,5271.61,2024-06-17 06:59:26.000000,69,32,4,223,2,3,96880.82,failed,1290,6,0,1
TXN-4DEEC9054A3D,USR0043,481.4129108488353,2024-05-16 01:12:05.843743,45,12,9,105,0,2,125644.64,success,237,1,3,0
TXN-6FFC8A7AC4A6,USR0073,13712.7,2024-04-01 15:16:00.000000,39,3,2,0,0,2,0.0,success,1287,15,0,0
TXN-0F5DE5E277DA,USR0022,676.93,2024-02-21 02:55:18.174442,4,28,6,62,1,2,71243.78,success,1037,2,2,0
TXN-E029287AA176,USR0029,2192.0,2024-03-08 07:20:47.000000,56,1,1,38,1,1,68661.03,success,580,7,4,0
TXN-F9F501C5CB48,USR0069,2371.054620110652,2024-02-10 16:43:46.321514,59,12,7,117,0,3,68661.03,success,912,16,5,0
TXN-6A9D340C99E9,USR0059,981.53992314145,2024-03-09 13:12:07.547919,41,25,4,94,1,3,190264.12,success,305,13,5,0
TXN-2545111D1B9D,USR0060,5646.0,2024-02-07 00:42:53.326385,54,32,7,121,2,2,19799.13,success,752,0,2,0
TXN-8587AB0C5CC8,USR0026,3834.65,2024-06-11 02:44:06.000000,27,44,3,154,1,2,91286.76,success,362,2,1,0
TXN-DD453E2C8E12,USR0022,1192.6824421779227,2024-02-23 23:52:48.000000,18,15,2,62,0,0,66613.95,success,1290,23,4,0
TXN-B78DB7F4B3F8,USR0041,1302.89,2024-01-31 05:00:52.000000,66,41,3,131,2,1,129412.93,success,974,5,2,0
TXN-172F82F68FCA,USR0046,16073.09,2024-06-05 09:17:59.000000,50,10,8,11,1,0,0.0,failed,19,9,2,1
TXN-297285EEB9CF,USR0080,2070.7476692320756,2024-03-27 19:33:00.000000,43,26,9,59,2,0,74370.35,failed,1290,19,2,1
TXN-F3E3D11757BB,USR0058,5318.335833248711,2024-06-10 13:05:48.410360,14,9,9,205,1,1,125501.84,success,714,13,0,0
TXN-4FACD870A5BA,USR0038,6002.617305027485,2024-04-04 08:29:00.000000,37,24,1,60,1,2,0.0,success,280,8,3,0
TXN-FED9CE1CA28F,USR0073,7740.18,2024-03-21 15:53:44.000000,61,18,3,71,0,0,0.0,success,1054,15,3,0
TXN-A4FE9046B5FA,USR0023,4514.992891886321,2024-02-03 11:10:14.798151,61,38,1,137,0,3,0.0,success,559,11,5,0
TXN-BCDC40D46F21,USR0009,1690.602893449179,2024-02-20 00:00:00.000000,12,22,4,123,2,2,98291.61,success,1290,0,1,0
TXN-1DA207CE7E15,USR0064,8.31,2024-01-18 06:09:42.000000,63,9,12,18,2,0,125305.72,success,254,6,3,0
TXN-82283BE70660,USR0023,4583.2673926064435,2024-01-29 13:18:18.000000,37,24,5,89,0,2,0.0,pending,548,13,0,0
TXN-8D71EB6C8888,USR0062,0.0,2024-03-05 03:00:59.000000,52,32,3,90,1,1,67543.79,pending,1143,3,1,0
TXN-C06D84F9E352,USR0023,6034.930767390511,2024-01-27 08:46:00.000000,66,23,2,137,0,2,0.0,failed,555,8,5,1
TXN-9ADA38CAFEB2,USR0063,3807.0,2024-03-12 06:50:01.000000,37,41,3,91,1,0,78819.76,success,57,6,1,0
TXN-312AF5CB0852,USR0068,1678106.56,2024-01-10 13:18:00.000000,29,18,6,193,2,2,68661.03,success,32,13,2,0
TXN-9CCFBA6A4E7E,USR0025,3374.4912786291497,2024-03-26 23:16:08.000000,63,26,10,202,0,0,150572.93,success,1113,23,1,0
TXN-7F63A42EAF1F,USR0071,1997.5054005586996,2024-02-22 06:06:06.033392,37,24,3,84,1,3,91898.97,success,595,6,3,0
TXN-899F4B976CF7,USR0035,5851.69,2024-02-16 10:47:25.000000,29,18,2,197,1,3,153324.46,success,828,10,4,0
TXN-5C5D6155F387,USR0071,4799.3217,2024-02-28 01:49:29.000000,14,9,9,84,0,0,83057.55,success,599,1,2,0
TXN-78A2852EBFDD,USR0014,553.0545056807173,2024-04-25 00:00:00.000000,56,1,2,109,0,3,30608.11,success,256,0,3,0
TXN-80CDB197E0E5,USR0043,422.7,2024-06-18 19:51:09.000000,17,29,4,88,1,2,120573.92,success,227,19,1,0
TXN-E1A2AA0E767A,USR0077,1850.2182738120855,2024-03-24 19:05:02.000000,43,4,9,223,0,2,68661.03,success,1239,19,6,0
TXN-9FE7254434A7,USR0058,7032.360929396535,2024-06-07 15:46:00.000000,63,9,1,129,1,2,146484.77,success,712,15,4,0
TXN-1ACA3AA98DFD,USR0001,480.82658392811084,2024-04-08 08:53:43.000000,47,29,2,177,0,0,55621.37,success,856,8,0,0
TXN-00CEF86EDB60,USR0050,7570.0,2024-06-29 13:43:36.000000,62,21,2,165,0,4,36530.6,success,765,13,5,0
TXN-15AC1FE44C4C,USR0023,10285.7,2024-05-18 09:52:51.000000,66,23,3,89,0,2,0.0,success,558,9,5,0
TXN-B4EB0A5C651C,USR0012,2353.776237924175,2024-04-01 07:04:25.158283,68,28,1,187,2,1,7699.13,success,342,7,0,0
TXN-8E5D726FD4D9,USR0074,2765.6425949418303,2024-02-07 06:17:51.341419,31,20,6,166,2,2,47466.59,success,1096,6,2,0
TXN-1DAB7A645415,USR0015,3821.04,2024-01-17 04:38:07.000000,39,24,3,223,1,3,0.0,success,518,4,2,0
TXN-5C0C8D6FA451,USR0047,958.0,2024-06-06 00:00:00.000000,61,13,8,101,1,4,48439.93,success,411,0,3,0
TXN-19CD4E6C6EBD,USR0025,10962.22,2024-04-12 23:55:27.509371,14,11,6,74,1,0,19897.38,success,1124,23,4,0
TXN-F05116EC7825,USR0008,665.01,2024-04-03 07:40:00.000000,60,44,9,189,2,3,46301.56,failed,678,7,2,1
TXN-5E3C6AE8DE97,USR0057,4165.85,2024-01-23 21:50:37.000000,61,38,10,43,2,1,47769.15,success,314,21,1,0
TXN-A5FC3E0C9A3E,USR0079,8981.939350809891,2024-03-25 10:34:44.067012,31,39,12,72,1,0,171091.27,success,122,10,0,0
TXN-C85BFBB4F8D3,USR0059,466.1003876092245,2024-03-13 22:23:00.000000,16,25,2,124,1,2,183211.89,failed,308,22,2,1
TXN-E6076DCB5782,USR0074,3107.0147776930107,2024-01-02 05:36:41.000000,31,39,5,214,1,2,13624.13,success,13,5,1,0
TXN-902EB641AC7F,USR0062,5197.97,2024-02-25 02:47:44.703385,54,32,4,90,0,2,91516.77,success,1137,2,6,0
TXN-E9555C102327,USR0080,4536.037622172731,2024-03-10 10:03:20.278228,68,32,9,223,2,2,95813.91,success,781,10,6,0
TXN-9786500A7C94,USR0020,11538.54348182177,2024-03-30 06:22:18.000000,33,39,4,223,0,1,103925.78,success,1290,6,5,0
TXN-1E99FC807173,USR0067,5199.281223360101,2024-06-27 03:33:00.000000,31,21,7,52,0,0,114315.31,success,1150,3,3,0
TXN-2B1808380E61,USR0027,3617.431464152099,2024-05-21 08:11:26.456177,4,8,1,191,2,3,0.0,success,435,8,1,0
TXN-92413FA3A15C,USR0035,7475.09,2024-02-16 22:24:40.000000,45,10,6,197,1,1,145849.37,success,834,22,4,0
TXN-1B87BC79B171,USR0015,3612.499607991659,2024-03-12 01:26:54.000000,39,41,5,138,1,3,44155.05,success,522,1,1,0
TXN-FB6BE23D95CB,USR0036,8547.438017570432,2024-02-12 03:54:39.575281,45,10,10,223,2,3,116513.49,success,802,3,0,0
TXN-24E8F09D0FE3,USR0069,424.45,2024-02-17 23:26:13.686513,39,23,6,148,1,3,131729.09,success,919,23,5,0
TXN-FA552FAA3F98,USR0011,4984.817781846492,2024-03-21 01:34:30.128408,10,7,8,56,1,3,16201.23,success,1195,1,3,0
TXN-3ED32B756ED9,USR0065,0.0,2024-04-03 17:56:48.864176,11,26,5,157,2,1,6186.78,success,158,17,2,0
TXN-C14D4B5E3F54,USR0076,7116.51,2024-05-09 05:46:54.900603,57,5,10,116,0,1,0.0,success,212,5,3,0
TXN-ED8A44B7F072,USR0032,2466.7886335624726,2024-04-04 00:00:00.000000,18,13,4,54,2,0,35327.6,success,1288,0,3,0
TXN-BD9E31CA3D03,USR0040,6420.75,2024-03-28 17:47:52.000000,17,7,12,44,0,2,26389.89,pending,300,17,3,0
TXN-E9CF2F64F9E4,USR0065,2462.84,2024-04-06 22:50:34.255878,4,43,3,157,2,1,0.0,success,145,22,5,0
TXN-A112F692E902,USR0005,4.25,2024-06-03 07:54:00.000000,23,17,12,20,1,0,0.0,success,1213,7,0,0
TXN-AFAA75EBDF8F,USR0051,596.0,2024-05-22 16:19:29.330696,31,21,6,46,2,0,74166.33,success,895,16,2,0
TXN-A45FE7FF38E2,USR0018,5746.935933081269,2024-01-15 23:26:20.000000,16,39,2,143,1,4,102371.27,success,126,23,0,0
TXN-AD62B2B24D54,USR0080,2913.62,2024-03-03 12:50:35.793180,46,43,9,59,2,0,111503.02,success,789,12,6,0
TXN-DEFFC355F637,USR0075,3908.4288496418576,2024-05-04 12:35:22.244913,16,12,5,199,2,2,68661.03,pending,999,12,5,0
TXN-391998780110,USR0013,8197.766849284708,2024-06-19 13:09:00.000000,46,8,4,64,2,3,0.0,success,717,13,2,0
TXN-261276D3D302,USR0071,6268.45,2024-02-09 14:55:15.729074,33,21,3,84,1,3,110266.44,failed,591,14,4,1
TXN-5FFDECACB40B,USR0057,2729.1837496541157,2024-01-25 13:30:48.871781,27,19,7,43,2,1,42906.28,success,321,13,3,0
TXN-E97F0993A47F,USR0041,1005.36,2024-01-31 07:38:35.000000,39,23,10,65,2,1,128407.57,success,965,7,2,0
TXN-1F07170D7235,USR0018,9368.43,2024-01-11 14:18:09.782119,62,39,3,92,2,2,122382.82,success,128,14,3,0
